GEOID,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tes,tesctyscor,holc_grade,child_perc,seniorperc
020200008024,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1846,2054.0,0.7170076106,Forest,Google,0.5,-1,-1,0.506524270975439,0.614410905550146,0.640599753174933,0.44888023369036,0.469100064036773,0.093137254901961,0.308407325194228,0.442415730337079,0.306718597857838,0.221207865168539,0.017135862913097,0.108190495692764,0.688567523345838,5.63,0.725782414307005,67,76.0,,0.205939629990263,0.100778967867575
020200009011,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),2131,2093.0,2.4693102958,Forest,Google,0.5,-1,-1,0.644844030680609,0.677018633540373,0.705876093056093,0.305322128851541,0.319075377898907,0.073863636363636,0.244586192109777,0.405641370047011,0.288580984233158,0.202820685023506,0.133973288814691,0.845865574436481,0.919451871657754,12.99,1.0,35,76.0,,0.227902532250358,0.0606784519828
020200009012,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1936,2495.0,1.7225472017,Forest,Google,0.5,-1,-1,0.792404852672385,0.959118236472946,1.0,0.637675350701403,0.666399465597862,0.179072276159655,0.592965744641876,0.9896331738437,0.497394789579158,0.49481658692185,0.133973288814691,0.845865574436481,0.919451871657754,9.39,0.865871833084948,31,76.0,,0.456913827655311,0.040480961923848
020200009013,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1023,675.0,0.2749694927,Forest,Google,0.4,-1,-1,0.557066978732465,0.30962962962963,0.322827382334277,0.287407407407407,0.300353687020354,0.054054054054054,0.178990311065783,0.209677419354839,0.173333333333333,0.104838709677419,0.133973288814691,0.845865574436481,0.919451871657754,9.84,0.882637853949329,68,76.0,,0.134814814814815,0.038518518518519
020200009021,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1301,1122.0,0.2384108924,Forest,Google,0.4,-1,-1,0.531800605505644,0.631907308377897,0.65884192829204,0.402852049910873,0.420998538645597,0.001715265866209,0.005679795462636,0.578059071729958,0.366310160427808,0.289029535864979,0.066063977746871,0.417107357599538,0.746002132196162,8.18,0.820789865871833,75,76.0,,0.320855614973262,0.045454545454545
020200009022,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1076,1055.0,0.4041622228,Forest,Google,0.5,-1,-1,0.500050712447382,0.634123222748815,0.661152294508272,0.263507109004739,0.275376798599547,0.054,0.178811320754717,0.59606656580938,0.37345971563981,0.29803328290469,0.066063977746871,0.417107357599538,0.746002132196162,0.51,0.535022354694486,87,76.0,,0.11563981042654,0.25781990521327
020200009023,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),781,877.0,0.4985995386,Forest,Google,0.5,-1,-1,0.413065046008631,0.237172177879133,0.247281480906159,0.087799315849487,0.091754239986851,0.041125541125541,0.136179857877971,0.782520325203252,0.438996579247434,0.391260162601626,0.066063977746871,0.417107357599538,0.746002132196162,-2.97,0.405365126676602,97,76.0,,0.094640820980616,0.344355758266819
020200010001,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),920,617.0,0.5927540973,Forest,Google,0.5,-1,-1,0.518666801735257,0.811993517017828,0.846604189285199,0.288492706645057,0.30148787361105,0.090909090909091,0.301029159519726,0.246464646464646,0.19773095623987,0.123232323232323,0.043924334722667,0.277324554399199,0.601477667050538,7.76,0.805141579731744,61,76.0,,0.027552674230146,0.170178282009724
020200010002,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),1585,1299.0,0.6509565634,Forest,Google,0.5,-1,-1,0.533310071889628,0.536566589684373,0.559437376206648,0.158966327329679,0.16612697270489,0.172955974842767,0.572712709149163,0.638083228247163,0.389530408006159,0.319041614123581,0.043924334722667,0.277324554399199,0.601477667050538,9.61,0.874068554396423,52,76.0,,0.244033872209392,0.145496535796767
020200010003,Anchorage,Alaska,AK,Anchorage Municipality,"Anchorage, AK",249252,AK Congressional District (at Large),802,512.0,0.2167456931,Forest,Google,0.4,-1,-1,0.446002035994255,0.177734375,0.185310182041371,0.37109375,0.387809684684685,0.038922155688623,0.128883741950062,0.372654155495979,0.271484375,0.186327077747989,0.043924334722667,0.277324554399199,0.601477667050538,10.95,0.923994038748137,71,76.0,,0.103515625,0.16796875
