GEOID,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tes,tesctyscor,holc_grade,child_perc,seniorperc
410030011014,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,947,1048.0,0.1253696035,Forest,Google,0.3,-1,-1,0.565658312276574,0.438931297709924,1.0,0.722308892355694,0.794435250637232,0.136633663366337,0.430857073437405,0.045908183632735,0.043893129770992,0.027967758585668,0.0,0.0,0.544871794871795,8.26,0.823654995730145,83,81.0,,0.043893129770992,0.0
410030011021,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,903,867.0,0.8541356793,Forest,Google,0.4,-1,-1,0.462391777713377,0.126874279123414,0.24957559491316,0.242214532871972,0.266400933404774,0.044657097288676,0.140820539916439,0.433057851239669,0.302191464821223,0.320393641940191,0.041873669268985,0.604089258130504,0.444410706252812,7.54,0.792912040990606,77,81.0,,0.232987312572088,0.069204152249135
410030011022,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1473,1406.0,0.3305787605,Forest,Google,0.4,-1,-1,0.531427233224322,0.250355618776671,0.546519439561644,0.615384615384615,0.676834019815206,0.077262693156733,0.243638185782581,0.117647058823529,0.105263157894737,0.082154306331401,0.041873669268985,0.604089258130504,0.444410706252812,6.72,0.757899231426131,85,81.0,,0.014224751066856,0.091038406827881
410030011023,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,974,795.0,0.2195072038,Forest,Google,0.4,-1,-1,0.542075087777209,0.324528301886792,0.724887456562924,0.559748427672956,0.615642264879083,0.0609375,0.192158742331288,0.134094151212553,0.118238993710692,0.09457729393256,0.041873669268985,0.604089258130504,0.444410706252812,6.83,0.762596071733561,84,81.0,,0.033962264150943,0.084276729559748
410030011024,Corvallis,Oregon,OR,Benton County,"Corvallis, OR",66791,OR Congressional District 4,1208,1187.0,0.1625294274,Forest,Google,0.4,-1,-1,0.585498439590372,0.335299073294018,0.7507886516785,0.90921052631579,1.0,0.039848197343453,0.125656278739479,0.011935208866155,0.011794439764111,0.002306940593221,0.041873669268985,0.604089258130504,0.444410706252812,8.85,0.848847139197267,71,81.0,,0.003369839932603,0.008424599831508
410030101011,Albany,Oregon,OR,Benton County,"Albany, OR",62074,OR Congressional District 5,833,1000.0,1.183027136,Forest,Google,0.5,-1,-1,0.29737496353928,0.13,0.191217547000895,0.122,0.170265993265993,0.0,0.0,1.164502164502164,0.538,0.750843186664082,0.0,0.0,0.054347826086957,-3.28,0.368464052287582,78,71.0,,0.264,0.274
410030101012,Albany,Oregon,OR,Benton County,"Albany, OR",62074,OR Congressional District 5,1343,1332.0,2.191919955,Forest,Google,0.5,-1,-1,0.237323052002768,0.100600600600601,0.147973846720489,0.153153153153153,0.21374404707738,0.024316109422492,0.076757852077001,0.644444444444444,0.391891891891892,0.415522388059702,0.0,0.0,0.054347826086957,-8.39,0.159722222222222,97,71.0,,0.202702702702703,0.189189189189189
410030101013,Albany,Oregon,OR,Benton County,"Albany, OR",62074,OR Congressional District 5,1762,1829.0,2.7389324274,Forest,Google,0.5,-1,-1,0.303691506733313,0.149808638600328,0.22035415686691,0.212684527063969,0.296827395515203,0.13463751438435,0.425005753739931,0.589052997393571,0.370694368507381,0.379807305782123,0.0,0.0,0.054347826086957,-7.21,0.207924836601307,87,71.0,,0.173318753417168,0.197375615090213
410030101021,Albany,Oregon,OR,Benton County,"Albany, OR",62074,OR Congressional District 5,3066,3472.0,3.3523069502,Forest,Google,0.5,-1,-1,0.256317150509537,0.120103686635945,0.176661018032997,0.087912087912088,0.122692122692123,0.0,0.0,0.924611973392461,0.480414746543779,0.596167720157527,0.0,0.0,0.054347826086957,-5.79,0.26593137254902,90,71.0,,0.350518433179723,0.129896313364055
410030101022,Albany,Oregon,OR,Benton County,"Albany, OR",62074,OR Congressional District 5,783,1837.0,2.6139859515,Forest,Google,0.5,-1,-1,0.233558027881303,0.109961894393032,0.161743413149285,0.080021774632553,0.111680220825566,0.010752688172043,0.033942652329749,0.808070866141732,0.446924333151878,0.521024797273475,0.0,0.0,0.054347826086957,-8.48,0.156045751633987,91,71.0,,0.168753402286336,0.278170930865542
